------------------------------------------------------------
키움        	0         	두산        	0         	맥키니		1루 2루
키움        	0         	두산        	1         	맥키니		2루
키움        	0         	두산        	2         	김명신		1루 2루
----------------------------------------------------------------------
team1     	score     	team2     	score     	Pitcher        	base
----------------------------------------------------------------------
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		1루
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		2루 3루
키움        	0         	두산        	0         	맥키니		1루
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		1루
----------------------------------------------------------------------
team1     	score     	team2     	score     	Pitcher        	base
----------------------------------------------------------------------
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		2루
키움        	0         	두산        	0         	맥키니		1루
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		2루 3루
키움        	0         	두산        	0         	맥키니		1루
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		1루
----------------------------------------------------------------------
team1     	score     	team2     	score     	Pitcher        	base
----------------------------------------------------------------------
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		2루
키움        	0         	두산        	0         	맥키니		3루
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		1루 2루
키움        	0         	두산        	0         	맥키니		3루
----------------------------------------------------------------------
team1     	score     	team2     	score     	Pitcher        	base
----------------------------------------------------------------------
키움        	0         	두산        	0         	맥키니		베이스 없음
키움        	0         	두산        	0         	맥키니		2루
키움        	0         	두산        	0         	맥키니		1루
키움        	0         	두산        	0         	맥키니		베이스 없음
